,colsample_bytree,learning_rate,max_depth,num_iterations,num_leaves,reg_lambda,subsample,loss,trial_number,corr
214,0.8725538559223399,1.0158283224698288,15,328,16,4.1867168124443905,0.9878211452823139,-0.017444865723522187,214,0.017444865723522187
215,0.8285007839400843,0.6009778835370334,20,345,7,2.8432304019327934,0.7676249073118909,-0.00507991116165922,215,0.00507991116165922
216,0.9277555120169585,0.8261421680563551,11,231,19,3.4129541953756473,0.7191158181881371,0.029589354144337887,216,-0.029589354144337887
217,0.8039317052986279,0.6435361974654223,10,137,13,3.714185473131492,0.7123193548278794,0.006196220897100393,217,-0.006196220897100393
218,0.8819937943239283,1.9361886472451604,4,16,9,1.0366790390295335,0.8877167898962084,0.021110189069314167,218,-0.021110189069314167
219,0.9718374992379404,0.458055036158644,14,190,14,0.6967997102892053,0.7966196322995216,-0.011705267618002104,219,0.011705267618002104
220,0.7341195014083209,0.2810406429934889,16,158,17,3.0331356687468918,0.9445111810076526,-0.008359393985118405,220,0.008359393985118405
221,0.9603790155415823,0.9059487228027598,16,288,14,0.4203791456736168,0.9678954957885576,-0.006646399690374279,221,0.006646399690374279
222,0.8905154302131368,1.2712176706277147,3,79,11,2.2347846944262075,0.8581480412518472,0.010163061188256719,222,-0.010163061188256719
223,0.9174351378175802,1.64791266706081,15,88,15,1.565711271668996,0.914522798721388,0.002053684057151581,223,-0.002053684057151581
224,0.7836603284850873,0.7737786203940668,7,177,15,3.256826906410916,0.6363963979105594,0.007476646437861574,224,-0.007476646437861574
225,0.7191995248770903,0.35615484101429373,5,218,16,0.5974608081950441,0.729817576532565,-0.014218925015834124,225,0.014218925015834124
226,0.6461466051297787,0.5669295511379397,4,296,12,4.4470915225626095,0.8290991333722415,0.006244867166517505,226,-0.006244867166517505
227,0.7575274705599587,1.2302876282701005,17,385,14,2.5993591068597337,0.6850186684046384,-0.0005350022501869918,227,0.0005350022501869918
228,0.6278158635837684,0.8641754218766224,7,147,19,0.24663430970779965,0.8039843363944991,-0.021535919880228502,228,0.021535919880228502
229,0.9420359850381534,0.40466915355498734,6,203,10,3.6020128475942217,0.8665201153046125,0.002103671376100607,229,-0.002103671376100607
230,0.7943095444125229,0.6655940378236149,8,334,6,1.8577921443335175,0.7039047363478215,-0.005771401147127926,230,0.005771401147127926
231,0.7060407895156533,0.9755563492260644,19,319,12,1.2939195256031208,0.7911765700901495,0.005371544044364819,231,-0.005371544044364819
232,0.8361542601850057,0.7101897791598566,6,302,13,4.280225073136515,0.8441487806672149,0.024907041915856774,232,-0.024907041915856774
233,0.6682587135984217,1.145364744235748,10,55,16,3.8461881526235846,0.9334862259106776,-0.012992057091863593,233,0.012992057091863593
234,0.6031488888789647,0.06768277375773718,9,272,8,1.9915851518886614,0.9829140055577354,-0.006632614910754377,234,0.006632614910754377
235,0.8464162871557666,0.17590617163104755,13,120,18,0.007348600732018262,0.9990038779426553,-0.013874347413123022,235,0.013874347413123022
236,0.8631729345721304,0.5063871369134901,7,98,9,4.055002542907665,0.8931688247984065,-0.0027373849074913714,236,0.0027373849074913714
237,0.8123949192992083,1.0422912052745485,5,166,16,1.4777743614263354,0.7748793831916185,-0.010578014751019533,237,0.010578014751019533
238,0.740642623827888,0.25292075712639694,9,354,10,1.6869033269811915,0.954424979996694,-0.022519427519858578,238,0.022519427519858578
239,0.9078135771373664,0.7446667141256345,11,184,18,3.37255787590066,0.818228184276322,0.003991751642291544,239,-0.003991751642291544
240,0.875847523928912,0.930360442400399,15,108,19,2.952271694745425,0.7409777754327838,0.0007952899643889686,240,-0.0007952899643889686
241,0.7723220442460369,1.0986782963493706,2,247,3,4.569999468757648,0.9750509518780563,-0.012531191916972469,241,0.012531191916972469
242,0.8980182521427934,0.613910654533415,7,235,18,2.686979751963209,0.8359807814012454,-0.01811484495922129,242,0.01811484495922129
243,0.8224918062405503,0.8178207195062188,18,223,15,0.8035548487468673,0.8770390532579356,-0.0017765045224186898,243,0.0017765045224186898
244,0.8577396097039446,1.3916119051494023,12,130,17,3.9220112214417595,0.7633697357808025,-0.0032961373064841724,244,0.0032961373064841724
245,0.7504106852350757,0.31052163697298985,19,211,13,2.3485371966993402,0.9020342588921243,0.0011069983447717716,245,-0.0011069983447717716
246,0.888467428780312,0.6794910847643991,17,42,20,3.5159479200434633,0.6634044633163927,0.0035119684377425686,246,-0.0035119684377425686
247,0.9290032491419953,0.4805276380182659,1,196,12,4.871321250457118,0.8111928481604993,-0.006477480101356428,247,0.006477480101356428
248,0.948747737116022,1.2948214376898122,3,262,15,2.5028557006995156,0.924853495369496,0.01670388825565901,248,-0.01670388825565901
249,0.9780782739945457,0.5453904604091208,8,375,7,2.125613602806007,0.7516850079225081,0.005634532719180139,249,-0.005634532719180139
